Data Medicao,Precipitacao,TempMaxima,TempMinima,Insolacao,Evaporacao Piche,Temp Comp Media,Umidade Relativa Media,Velocidade do Vento Media
20/03/1999,0,31.6,18,9.8,4.2,23.96,69.5,
21/03/1999,0,32.6,18,9.3,3.8,24.96,69,
22/03/1999,0,30.8,20.5,4.8,2.2,23.92,79.25,
23/03/1999,15.4,26.3,20.5,0.2,1.5,22.4,86.75,
24/03/1999,3.3,27,19.5,0.9,1.8,22.7,86.25,
25/03/1999,0,31.3,19,8.4,2.9,24.66,71.5,
26/03/1999,0,31.8,20,6.8,2.6,25.04,76,
27/03/1999,0,32.6,20,9.4,1.6,26.04,67.5,
28/03/1999,0,33.2,20.5,9.7,2.2,27.02,64.75,
29/03/1999,0,31.9,22,5.8,3,25.74,82,
30/03/1999,6.2,31.7,19,9.8,3.2,24.82,73.25,
31/03/1999,0,28.8,20,5.3,2.9,23.8,76.75,
01/04/1999,0,32.5,21,7.8,3.1,25.42,71.75,
02/04/1999,0,32.3,21,8.8,3.7,25.64,74,
03/04/1999,0,32.5,20.5,8.4,3.6,25.24,74.5,
04/04/1999,0,29.7,21,4.9,2.9,23.78,77.25,
05/04/1999,0,32.3,20.5,7.4,3.1,25.12,71.75,
06/04/1999,0,31.1,19.5,6.6,3.1,23.96,72,
07/04/1999,0,30.4,18,7.2,3.6,23.12,66.5,
08/04/1999,0,27,17.5,3.8,3,21.66,74.75,
09/04/1999,0,25.9,19,3.6,3,21.1,78,
10/04/1999,0,26.4,17.5,8.2,3.6,20.38,69.5,
11/04/1999,0,28.6,17,5.9,3.6,21.08,72.5,
12/04/1999,0,28.8,16,5.2,3.2,21.8,68.75,
13/04/1999,0,27.9,18.5,0.9,2.6,22.2,79.5,
14/04/1999,0,30,17.5,8,2.5,22.06,78.25,
15/04/1999,21.4,26.4,17.5,3.1,2.1,21.46,81.25,
16/04/1999,11.2,22.5,17,0,1,19.34,91.25,
17/04/1999,4.5,20.2,12,0,3.3,14.12,60,
18/04/1999,0,20.7,5.5,0,2.8,12.12,74,
19/04/1999,0,25.4,7,2.8,3.2,15,68.25,
20/04/1999,0,28.4,9,9.7,3.5,17.88,65.75,
21/04/1999,0,28.1,15.5,5.7,3,20.32,73.25,
22/04/1999,0.4,27.3,16.5,9.2,2.6,20.72,75.25,
23/04/1999,0,26.3,15.5,10,2.7,19.32,74,
24/04/1999,0,27.6,12,9.7,3,18.4,70.75,
25/04/1999,0,27.2,13,9.6,2.9,18.68,72,
26/04/1999,0,26.4,12.5,9.6,3.2,18.34,74,
27/04/1999,0,25.1,14.5,6,2.2,18.44,79.5,
28/04/1999,0,26.1,15.5,6.3,2.6,19.52,74,
29/04/1999,0,28.2,15,7.6,3,20.44,71.5,
30/04/1999,0,28.2,14.5,8.3,3.1,20.58,67.25,
01/05/1999,0,28.6,15,8.2,3,19.76,74,
02/05/1999,0,27.8,15,8.5,3.8,20.24,71.5,
03/05/1999,0,28,19,9.3,3.5,21.4,,
04/05/1999,0,28.9,14.5,8.9,3.5,20.02,70.25,
05/05/1999,0,28.9,15,5.8,4.3,20.42,71.25,
06/05/1999,0,23.7,16,0,1.8,19.22,87.25,
07/05/1999,21,24.1,15,4.1,4.3,18.14,87,
08/05/1999,0,24.6,16,7,2.6,18.4,77.25,
09/05/1999,0,24.6,14,8.2,3.2,18.28,73.5,
10/05/1999,0,27.3,16,8.9,3.9,19.14,70.25,
11/05/1999,0,23.1,14.5,1.4,2.8,18.1,82.75,
12/05/1999,0.4,25.3,14.5,6.9,2.3,18.88,78.75,
13/05/1999,0,21.1,15,4.3,2.3,17.34,81.25,
14/05/1999,0,21.5,11.5,6.1,3.6,15.08,73.5,
15/05/1999,0,22.6,11.5,8,2,16.3,75,
16/05/1999,0,29.9,13,9.4,3.5,18.14,70,
17/05/1999,0,25.3,11.5,9.2,3.5,17.12,68.5,
18/05/1999,0,25.6,11.5,8.1,3.5,17.54,75.5,
19/05/1999,0,25.3,13,6.6,3.9,18.9,66.75,
20/05/1999,0,20.6,9.5,9.2,4.7,13.18,57.25,
21/05/1999,0,20.3,7.5,6.3,2.3,12.52,76.75,
22/05/1999,0,22.2,9,8.9,2.5,13.6,76.75,
23/05/1999,0,24.3,10.5,9.2,3.2,15.18,68,
24/05/1999,0,23.5,9.5,8.8,3.5,15.44,71,
25/05/1999,0,23.2,12.5,6.5,2.4,16.72,77,
26/05/1999,0,26,14,1.9,2.4,18.88,71.75,
27/05/1999,0,24.1,15,0.2,1.9,18.98,82.5,
28/05/1999,0,23.2,,2,2,18.74,79.5,
29/05/1999,0,28.8,17,5.5,2.6,22,65.25,
30/05/1999,4.2,23.7,15.5,8.6,4.1,16.42,65.5,
31/05/1999,0,18.8,10.5,3.9,2.3,13.42,78.5,
01/06/1999,0,23.4,12.5,9,3.1,15.62,72.5,
02/06/1999,0,26.3,11.5,8.6,3.1,15.84,77.5,
03/06/1999,0,26,11.8,8.2,2.8,17.28,76.5,
04/06/1999,0,23.3,13.5,2.6,1.9,16.44,81.25,
05/06/1999,0,22.4,13.5,6.4,1.9,16.3,84.75,
06/06/1999,10,17.5,11.5,0.1,1,14.04,88,
07/06/1999,3.4,21.5,11,5.9,2.1,15.5,78.25,
08/06/1999,0,23.9,9.5,5.4,2.7,17.6,73.75,
09/06/1999,0,26.7,14.5,8.6,2.8,19.44,68.5,
10/06/1999,0,22.4,15.5,1.2,2.6,18.42,84,
11/06/1999,0,24.2,,5.4,2.2,16.98,77.25,
12/06/1999,0,24.9,,5.8,2.2,15.6,74.25,
13/06/1999,2.2,21.5,,3.5,1.7,14.1,82.25,
14/06/1999,0,18.4,,0,0.8,13,92.25,
15/06/1999,20.3,20.3,,1.6,1.1,12.9,84.5,
16/06/1999,0,20.4,,2.5,0.9,12.3,91.25,
17/06/1999,0,25.4,,8.5,2.1,14,78.25,
18/06/1999,0,25.9,,5.7,3.2,14.9,74.75,
19/06/1999,0,19.3,12.4,0,1.3,15.48,87.25,
20/06/1999,14.8,16.5,14.6,0,0.4,15.12,99,
21/06/1999,25.4,20.6,14.6,6.3,2.1,16.1,79.25,
22/06/1999,0,20.2,10.2,4.1,1.4,13.96,85.5,
23/06/1999,0,22.8,9.6,8.5,2.1,14.18,81.5,
24/06/1999,0,24.2,10.3,8.2,2.5,15.36,79.25,
25/06/1999,0,26.8,11.6,7.5,2.9,17.92,77.75,
26/06/1999,0,24.2,14.6,3.5,2.4,17.82,77,
27/06/1999,0,26.9,15.3,8.4,3,18.46,79,
28/06/1999,0,28.2,13.1,8.3,3.5,18.2,70,
29/06/1999,0,26.3,14.1,4.1,4.1,18.42,75.5,
30/06/1999,2.5,22.8,11.8,7.2,2,14.58,79.75,
01/07/1999,0,23.5,9.8,8.3,2.8,15.44,71.75,
02/07/1999,0,26.6,10.2,5,2.4,17.54,76.5,
03/07/1999,0,27.3,14.2,3.1,2.9,19.32,77.5,
04/07/1999,0,20,14.8,0,1.2,16.34,94.75,
05/07/1999,24.7,15.7,13.6,0,0.7,14.2,86.5,
06/07/1999,10.4,21.6,13.2,6.9,2.3,16.32,77,
07/07/1999,0,19.7,14.4,0.6,1,16.82,82.75,
08/07/1999,1.6,24.3,,6.2,2,14.3,82.5,
09/07/1999,0,22,,7.3,1.9,13,75.75,
10/07/1999,0,21.8,,8.9,2,13.6,75.25,
11/07/1999,0,23.6,,8.2,3.5,14.7,70.25,
12/07/1999,0,24.5,11.8,8.3,3.1,16.26,72,
13/07/1999,0,25.1,10.6,8.8,2.1,16.98,67.5,
14/07/1999,0,26.6,12.4,8.5,3.8,18.28,67,
15/07/1999,0,28.4,13.2,9,3.2,19.4,60.75,
16/07/1999,0,28.3,14.4,8.6,4.8,20.22,71.5,
17/07/1999,0,29,14,8.3,3.4,19.52,57.75,
18/07/1999,0,24.6,14.9,8,2.3,18.18,77.25,
19/07/1999,0,28.4,14.2,6.9,3.2,20.48,72.5,
20/07/1999,0,29,14.2,8.9,5.6,21.32,59.75,
21/07/1999,0,26.7,14.7,6.6,4,19.84,68,
22/07/1999,0,22.9,12.8,6.8,2.6,15.94,81.25,
23/07/1999,0,24.8,11.3,4.4,2,16.66,75,
24/07/1999,0,24.9,12.7,4.5,1.4,17.28,83.75,
25/07/1999,0.8,28.5,11.4,9.2,2.2,18.38,63,
26/07/1999,0,28.7,12.4,9.1,4.6,18.98,66.5,
27/07/1999,0,29.2,13.8,8.2,4.7,20.84,60.5,
28/07/1999,0,23.5,14.1,9.3,2.6,17.28,79.25,
29/07/1999,0,28.5,15,9.2,3.5,20.1,69.75,
30/07/1999,0,28.5,13.1,7.4,3.3,21.2,60,
31/07/1999,0,24,11.6,2.7,2.4,14.48,81.25,
01/08/1999,0,24.8,10.5,9.3,2.8,16.54,75.75,
02/08/1999,0,25.2,10,7.6,1.4,15.64,75,
03/08/1999,0,24.6,9.5,9.5,4.1,14.46,74.25,
04/08/1999,0,25.5,9.8,9.3,3.2,16.34,70,
05/08/1999,0,26.2,10.4,9,3,16.84,77,
06/08/1999,0,27.2,11.8,8.8,3.9,17.28,65.5,
07/08/1999,0,29.5,11.1,7.8,5.9,19.88,53,
08/08/1999,0,21.9,10.5,9.2,3,15.68,74,
09/08/1999,0,25.5,9.7,9.5,3.2,16.12,63.75,
10/08/1999,0,28.5,8.7,9.2,4.8,16.02,56.75,
11/08/1999,0,29.8,9.3,9.2,5.4,18.26,57,
12/08/1999,0,30.2,11.7,8.6,5.5,19.62,51.25,
13/08/1999,0,29.8,12.7,8.3,6.2,19.78,53.75,
14/08/1999,0,20.2,8.7,0,2,13.38,72.75,
15/08/1999,0,13.5,8,1.4,3.6,9.62,64.5,
16/08/1999,0,17.2,9.2,9.2,2,12.2,66.5,
17/08/1999,0,22.4,11.2,7.3,3.3,14.8,65,
18/08/1999,0,24,13.2,6,4.5,16.8,65.75,
19/08/1999,0,26.4,14.8,7.9,4.3,18.6,68,
20/08/1999,0,28,12,8.7,3.5,18.8,62.5,
21/08/1999,0,28.4,12,9.9,4.5,20.32,54.5,
22/08/1999,0,28.8,15.5,8.7,5.1,21.62,55.5,
23/08/1999,0,27.9,15,9.8,5.4,19.14,61.75,
24/08/1999,0,28,12.5,9.1,4,18.24,63.25,
25/08/1999,0,28.4,11.2,9.5,5.6,18.26,53.75,
26/08/1999,0,30,11,9.4,6.9,19.02,55.25,
27/08/1999,0,30,13.4,7.7,5.4,20.18,62.75,
28/08/1999,0,31,14,9,6.3,21.46,64,
29/08/1999,0,31.5,14.2,0,4.8,21.04,58,
30/08/1999,0,32.6,14.5,4.9,4.9,21.82,59.25,
31/08/1999,0,33.3,15.8,7,6.9,23.74,45.5,
01/09/1999,0,32.5,13.5,9.2,6.9,22.92,44.25,
02/09/1999,0,32.8,13.5,10.1,8.7,23.34,38.75,
03/09/1999,0,32.6,14,8.9,7.2,21.84,50,
04/09/1999,0,33.3,14.8,8.4,7.5,23.54,48.25,
05/09/1999,0,32.2,13.5,7.8,5.3,22.26,60.25,
06/09/1999,0,31.3,15.6,4.2,6.2,22.26,57,
07/09/1999,0,35.1,22.4,5.9,7.7,26.94,45,
08/09/1999,0,33.1,19,0,6.7,24.66,56.75,
09/09/1999,33.1,24.4,16,1.1,2.1,18.84,92.75,
10/09/1999,13.6,18.1,14.8,0,2,15.94,77.5,
11/09/1999,0,20.8,13.8,3.9,2.9,16.62,79,
12/09/1999,3.6,19.7,15.2,1.2,0.9,16.78,93.5,
13/09/1999,13.1,28.4,13.6,9.8,3.4,19.6,76,
14/09/1999,0,31,14.4,,3.6,19.72,80,
15/09/1999,12.4,20.5,16.6,0,1,18.62,93.25,
16/09/1999,1,24.6,14.2,7.9,3.6,17.92,63.75,
17/09/1999,0,27.2,12,10.1,3.6,18.24,68.5,
18/09/1999,0,30,15,9.4,4.3,20.76,65,
19/09/1999,0,28.7,14,7.2,3,19.66,73.25,
20/09/1999,3.6,28,14.5,8.9,3.3,19.82,70.5,
21/09/1999,0,29.1,13.6,7.7,4.2,20.46,58.75,
22/09/1999,0,22.7,14.2,8.2,4.2,17.1,74.75,
23/09/1999,0,20.2,12.3,9.4,4.4,14.74,67.5,
24/09/1999,0,20,9,6.9,3.4,13.08,71.5,
25/09/1999,0,25,10.6,10.5,4.1,16.24,66.25,
26/09/1999,0,29.3,10.2,10.1,6.1,19.58,52.75,
27/09/1999,0,29.2,15,10.1,5.4,19.72,58.5,
28/09/1999,0,30.6,15,9.7,5.1,22.52,48.5,
29/09/1999,0,32.8,15.6,5.3,5,22.64,60.25,
30/09/1999,1.1,27.7,12,9.7,4.3,19.5,69.75,
01/10/1999,0,34.5,8.8,9,5.7,23.48,57,
02/10/1999,2.2,28.3,,4.9,3.6,17.3,77.25,
03/10/1999,1.8,18.7,,0.1,13.9,12.6,66.5,
04/10/1999,0,16.2,,0,2,11.8,76.25,
05/10/1999,0,23.5,14.9,3.2,3.5,16.86,69,
06/10/1999,0,25.9,14.9,6.5,3.9,18.44,69.5,
07/10/1999,0,29.4,12.8,8.8,3.6,20.16,67.75,
08/10/1999,13.8,24.5,16,0.2,0.2,20.22,88.5,
09/10/1999,3.8,27.3,15,9.3,5.6,19.18,59.25,
10/10/1999,0,24,13.4,9,3.3,17.64,68,
11/10/1999,0,24.3,13.8,9.8,3.3,17.78,72.25,
12/10/1999,0,26.2,15.2,9.5,3.3,19.6,68.5,
13/10/1999,0,32,14.8,7.7,4.4,22.88,65,
14/10/1999,0,32.4,16,6.8,4.7,21.44,65,
15/10/1999,0,29.6,16.2,1.6,4.3,23.36,60,
16/10/1999,0,29,19.6,0.4,3.5,22.64,81.25,
17/10/1999,8.3,21.9,19,0,0.5,20.2,96.75,
18/10/1999,7.7,26.5,18.2,5.3,2.3,20.9,69.25,
19/10/1999,0,24.5,17,4.9,3.1,19.3,74.25,
20/10/1999,0,26,12,6.6,3.4,18.72,72.25,
21/10/1999,0,26,14,6.6,3,19,76.25,
22/10/1999,0,26.9,13.4,7.8,3.9,19.5,63.75,
23/10/1999,0,25.5,15,10.4,2.7,18.82,60.75,
24/10/1999,0,26.6,12.8,10,3.7,18.44,58.75,
25/10/1999,0,23.5,15.2,2.4,3.6,18.58,71.25,
26/10/1999,0,23.4,15.6,0,2.4,18.84,79,
27/10/1999,0,26,16.8,1.3,2.3,20.24,80.25,
28/10/1999,1.5,29.1,15,7.4,3.1,21.34,69,
29/10/1999,0,30,16,9.1,4.5,21.72,67.5,
30/10/1999,0,26.5,17.5,6.8,4.2,20.8,70,
31/10/1999,0,24.5,15.1,9.1,4.8,17.8,61.25,
01/11/1999,0,29,13.8,8.8,5.7,20.4,57,
02/11/1999,0,30,14.4,5.9,4.3,21.56,,
03/11/1999,0,30,17.4,4.7,6,24.28,52.5,
04/11/1999,0,32,20.2,3.9,7.6,26.4,49.25,
05/11/1999,1,26.8,20,0.3,3.5,,80.5,
06/11/1999,6.4,25.7,16.4,6.2,3.4,19.02,75.5,
07/11/1999,0,31,14.4,10.4,5.5,21.28,61.25,
08/11/1999,0,33.3,12.6,9.2,6,22.74,68.25,
09/11/1999,2.6,20.9,16.6,0,1.3,18.26,80.5,
10/11/1999,0.1,,13.8,0,2.8,,74.5,
11/11/1999,0,25.8,13.4,9.9,4.3,18.56,68.25,
12/11/1999,2.6,21,15.6,0,0.9,18.16,89.75,
13/11/1999,13,21.6,12.3,1.1,0.7,17.62,93.5,
14/11/1999,22.9,24.6,16.5,5.8,3.3,22.02,72,
15/11/1999,0,26,15,4.4,3.4,18.32,70,
16/11/1999,0,25.5,13.2,10.4,5.1,18.26,63,
17/11/1999,0,26.5,11.3,10.8,5,17.88,55.75,
18/11/1999,0,28.4,13.5,10.3,3.7,18.7,63.25,
19/11/1999,0,29.7,13.1,10.6,4.5,19.88,66.5,
20/11/1999,0,30.4,13.3,6.8,4.6,21.22,64.25,
21/11/1999,0,29,16,7.2,3.6,21.32,66.25,
22/11/1999,0,31,16.8,6.7,4.6,22.32,67.25,
23/11/1999,2.6,31.4,15,7,4.2,21.28,67,
24/11/1999,1.6,31,17,10.5,8.3,23.24,56.75,
25/11/1999,0.8,32.8,15.9,7.9,9,,44,
26/11/1999,1.2,26.8,17.4,2.8,3.6,21.96,79.25,
27/11/1999,0,31.1,17.2,9,6.3,23.38,60.25,
28/11/1999,0,30,16,10.2,6.4,21.88,64.25,
29/11/1999,0,29,15.6,9.4,4.9,21.2,63,
30/11/1999,0,29,15.1,10.5,4.5,21.18,66.75,
01/12/1999,0,31.2,17,1.1,4.5,23.32,57.25,
02/12/1999,0,32.2,17.4,10.1,5.4,23.68,61.5,
03/12/1999,0,31.2,19,3.4,3.5,,71,
04/12/1999,12.5,29.7,19.4,4,1.8,22.34,72.5,
05/12/1999,27.4,31.7,18,11.1,3.8,24.5,65.75,
06/12/1999,0,30,19,2.4,4.3,23.44,70.5,
07/12/1999,20.2,28.6,18.6,5.2,2.9,22.2,77.25,
08/12/1999,0,31.4,20,6.4,3.6,24.16,73,
09/12/1999,1,29.8,19.8,4.6,4.9,24,72,
10/12/1999,0,27.4,21,4.9,2.5,,80.25,
11/12/1999,0.2,24.6,19,0,2.5,21.4,78,
12/12/1999,0.2,27.4,19.2,0,3.2,22.36,73,
13/12/1999,1.6,23.8,18,0,1,19.88,94.25,
14/12/1999,26.7,26.2,17.4,7.8,1.6,,83.75,
15/12/1999,7.8,31.4,20.2,10.8,6.1,,55.5,
16/12/1999,0,32,16.3,10.9,8.7,25.34,42.25,
17/12/1999,0,32,17,11.3,4.7,23.92,57.25,
18/12/1999,0,32.5,17.2,11,5.2,23.34,64.25,
19/12/1999,0,33.5,16,10.5,5.6,23.74,58.5,
20/12/1999,0,34.4,18,11.4,7.1,25,58.5,
21/12/1999,0,33.5,18,9.2,4.8,24.26,66.25,
22/12/1999,0,32,19,4.3,4.5,24.64,62,
23/12/1999,0,27.5,20,4.4,4.3,22.82,68.25,
24/12/1999,0,28.5,16.2,9.4,4.8,22.3,66.75,
25/12/1999,0,29.5,19,6.3,4.4,23.74,69.25,
26/12/1999,0,33,19.2,7.7,4.5,27.12,52.75,
27/12/1999,0.1,31.5,21,3.8,4.1,24.5,78,
28/12/1999,27,31.5,19.2,7.8,4.8,,71.5,
29/12/1999,0,33,21,10.8,5,25.56,66.25,
30/12/1999,0,34.5,18.4,10.4,5,26.62,65,
31/12/1999,0,31.6,22.4,2.5,4.3,25.88,68.75,
01/01/2000,18.8,28.4,19,1.9,2,22.92,91,
02/01/2000,9.8,23.9,18.8,0,1.4,20.86,91.25,
03/01/2000,9.3,26.6,19,0.9,1.3,,87.5,
04/01/2000,41.5,24.2,18.8,0,0.8,,93.75,
05/01/2000,53.2,25.3,19.2,0.7,1.1,,91.5,
06/01/2000,0.9,28.4,20.6,2.4,2.4,,81,
07/01/2000,0.7,31.3,18.8,5.3,2.4,,79.5,
08/01/2000,18,32.4,18.4,8.9,3.1,,78.25,
09/01/2000,14.4,33.2,19,9.5,4.1,,67.75,
10/01/2000,0,33.3,20.4,9.5,4.5,,63.25,
11/01/2000,2,31.5,19.8,6.5,3.9,,72.5,
12/01/2000,0,31.6,19.6,6.3,3.3,,82,
13/01/2000,7.8,31.2,19.8,6.6,2.9,,80.25,
14/01/2000,31.5,32,20,5.2,2,,83.25,
15/01/2000,4,31.2,20.4,3.4,1.7,,86,
16/01/2000,13.2,31.5,20.2,3.2,1.8,,85.75,
17/01/2000,4.5,34,20.2,8.3,2,26.36,68.75,
18/01/2000,0,32.5,22.2,5.7,2.5,25.46,84.5,
19/01/2000,0,29.2,19.4,3.7,2.2,23.56,78.5,
20/01/2000,0,29.5,17.2,3.8,3.2,22.54,73,
21/01/2000,0,30.4,16,9.4,3.8,23.08,70,
22/01/2000,0,31.5,17.2,11,5.6,23.98,60.75,
23/01/2000,0,32.5,17.2,10.8,6.2,23.9,54.5,
24/01/2000,0,32,17.4,10.1,4.5,24.24,67.5,
25/01/2000,0,32.5,18.1,7.5,3.8,25.64,66.25,
26/01/2000,8,26,19.8,0,1.5,21.56,86.25,
27/01/2000,3.2,26.9,18.4,4.9,3.6,21.38,70.25,
28/01/2000,0,28.2,14.6,9.2,4.6,20.16,61.5,
29/01/2000,0,27.7,15,,3.8,20.46,71,
30/01/2000,0,31.3,15,10.1,4,22.14,71,
31/01/2000,0,29.2,19.4,2.8,2.6,23.16,83,
01/02/2000,5.8,26.3,20.2,2.1,1.4,,91.5,
02/02/2000,30.1,23,20.8,8.6,4,,76.25,
03/02/2000,0,31.3,19.2,,3.3,,76.25,
04/02/2000,0,30,20,1.5,1.6,,87.5,
05/02/2000,23.6,29.8,20.1,6.5,2.4,,78.5,
06/02/2000,0,29.6,19.7,7.8,3.3,,70.75,
07/02/2000,0,29,16.7,5.4,3.6,,73.25,
08/02/2000,0,27.1,18.8,2.5,2.9,,75.25,
09/02/2000,0,32,20.2,4.2,2.5,,81,
10/02/2000,45,24.9,20,0,0.9,22.14,93.5,
11/02/2000,13.9,25.9,20.3,0.3,0.7,,95.25,
12/02/2000,62.8,26.2,20,0.1,0.8,,92.25,
13/02/2000,19.3,23.3,20,0,0.5,,97.75,
14/02/2000,24.8,29.4,20.1,3,1.5,,93.25,
15/02/2000,0.5,31.9,20,4.5,2.7,,75.5,
16/02/2000,0,26.5,18.8,0.7,2,,81.5,
17/02/2000,14.8,23.7,17.7,0.8,2.1,,82,
18/02/2000,2.5,25.9,15.3,6.9,3.4,,72,
19/02/2000,0,28,17,9.3,3.5,,72.75,
20/02/2000,0,29,17,8.5,3.1,,65.25,
21/02/2000,0,31.5,15.3,10,3.5,,74,
22/02/2000,0,31.5,19.1,6.5,3.6,,75.5,
23/02/2000,0.3,31,20,5.9,3.3,,72.5,
24/02/2000,0,32,19,6.5,3.4,,77,
25/02/2000,5.2,32.5,18.1,,3.2,24,71.25,
26/02/2000,0,33.2,19.4,6.6,2.9,24.32,74.25,
27/02/2000,0,32.6,19.9,7.8,3.6,25.06,74.5,
28/02/2000,0,25.4,20.2,5.9,3,,71.5,
29/02/2000,0,32,20.2,6.5,2.9,,67.25,
01/03/2000,,,,,,,,
02/03/2000,,,,,,,,
03/03/2000,,,,,,,,
04/03/2000,,,,,,,,
05/03/2000,5.9,32.6,21.4,9.1,3.9,25.2,76.5,
06/03/2000,7.2,31.2,20,7.2,3.5,25.72,70.75,
07/03/2000,1,25.9,19.8,0.7,1.8,22.14,86.5,
08/03/2000,18.8,24,17,2.2,3.2,19.24,75.75,
09/03/2000,0,28.4,15,6.7,3,20.84,62.75,
10/03/2000,0,27.5,17.2,5.9,4.4,20.98,74,
11/03/2000,0,26.2,17.8,2.1,2.7,21,79.5,
12/03/2000,0,27,17.1,7.5,3.1,20.98,68.5,
13/03/2000,0,28.5,14.2,8.6,3.7,20.5,70,
14/03/2000,0,30.3,15.2,7.6,3.1,21.82,70.25,
15/03/2000,0,29.5,18.8,2.4,3.1,22.86,77.5,
16/03/2000,0,30.4,20,1.9,2.3,23.72,82.25,
17/03/2000,23.4,31,20,4.3,1.9,23.84,83,
18/03/2000,10.6,28.8,20.4,5.5,1.5,23.12,84.25,
19/03/2000,0,25.6,19,0,3,21.36,73.25,
20/03/2000,0,25.5,18.4,1.3,3,21.1,76.5,
21/03/2000,0,28,19,2.6,2.6,22.6,79.25,
22/03/2000,1,28.4,19.6,0.1,1.5,22.32,87.5,
23/03/2000,1.7,30,20.2,3,2.5,23.84,81.25,
24/03/2000,0,31.5,19.2,8.4,3.9,23.42,81,
25/03/2000,11,28.3,18.2,9,2.6,22.02,74,
26/03/2000,0,30.2,17.6,8.4,2.9,23.48,78,
27/03/2000,0,29.5,19,4.4,2.3,22.54,83.5,
28/03/2000,2.3,28.2,19.8,1,1.6,22.64,81.5,
29/03/2000,4.5,23,18.6,0.1,1.3,20.36,91.5,
30/03/2000,2.4,26.5,18.7,3.4,2.4,22.28,76,
31/03/2000,0.8,30.4,18,9.6,3.6,23.44,74,
01/04/2000,0,31.2,17.6,10,3.8,23.32,70.5,
02/04/2000,0,24.3,18.4,4.3,2.8,20.78,74.25,
03/04/2000,0,23.8,17,7.9,3.2,19.84,73.5,
04/04/2000,0,27,16.4,8,2.7,19.96,71,
05/04/2000,0,29,16.4,5.8,3.4,21.36,73.75,
06/04/2000,0,28.6,16.6,8.9,3.3,21.52,73,
07/04/2000,0,30.9,17,9.5,3.7,23.22,70,
08/04/2000,0,31.3,17.2,9.6,5.9,23.42,66.25,
09/04/2000,0,31.4,16.8,9.9,4,23.2,67.75,
10/04/2000,0,30.8,16,9.5,4.2,23.16,74.75,
11/04/2000,0,31.1,16.2,9.8,5.6,22.5,60.5,
12/04/2000,0,30.9,15,9.7,5.9,22.06,,
13/04/2000,0,31.2,15.8,8.9,6.2,23.72,61.75,
14/04/2000,0,31.6,18.4,9.2,3.5,23.6,73,
15/04/2000,0,30.6,17.8,9.6,3.7,22.28,74.75,
16/04/2000,0,27.3,15,9.9,3.5,19.82,69,
17/04/2000,0,28,14.6,7.8,3.1,20.68,,
18/04/2000,0,26.6,18.8,0.6,2.2,21.8,84.5,
19/04/2000,0,27.3,19.7,,1.7,22.6,84.75,
20/04/2000,3.3,26.4,15.9,2.6,4.5,19.86,68.75,
21/04/2000,0,25,11.2,9.9,3.8,17.8,64.75,
22/04/2000,0,25,12.2,7.6,2.6,18.32,71.25,
23/04/2000,0,27.2,17.8,9.6,3.1,20.24,72,
24/04/2000,0,28.9,12,9.3,3.5,19.66,70.5,
25/04/2000,0,30,13.4,9.2,4,21,63.75,
26/04/2000,0,29.2,12.8,7.7,3.5,21.08,60.25,
27/04/2000,0,29.4,13.8,9.4,4.6,21,61,
28/04/2000,0,28.5,14.8,8.6,4.2,21.26,61.75,
29/04/2000,0,29.6,14.2,8.1,3,20.96,62.25,
30/04/2000,0,30.6,15.9,8.7,3.2,21.86,64.25,
01/05/2000,0,31.5,17.2,8.6,4.6,23.74,59.75,
02/05/2000,0,30.9,18,8,4.5,23.78,67.5,
03/05/2000,0,31,17.2,6.7,3.6,23.48,69.5,
04/05/2000,0,30,17.8,6.7,3.4,23.48,69.25,
05/05/2000,0,31,17.8,9.1,4.4,23.36,66.5,
06/05/2000,0,24.7,18,0.8,1.8,20.58,88.25,
07/05/2000,8.4,25.2,13.6,7.2,2.5,18.12,79.25,
08/05/2000,0,24,14,2.9,2.9,19.16,71.5,
09/05/2000,,24.5,14.9,6.6,2.8,18,73,
10/05/2000,0,23.5,11.2,8.7,3.1,16.46,70.25,
11/05/2000,0,23,11.4,6.3,3.2,16.4,67.25,
12/05/2000,,24.6,13.6,9.3,3.5,17.72,69.5,
13/05/2000,0,26.4,12.2,9.1,3.6,18.16,66.75,
14/05/2000,,27,11.8,8.3,3.1,18.72,73.25,
15/05/2000,0,26.7,12.4,7.3,2.9,19.18,72.5,
16/05/2000,0,29,14.6,6.4,4.6,21.76,60,
17/05/2000,3.8,26.5,16.8,6.9,5.7,20.34,52.75,
18/05/2000,0,22.5,10.2,8,3.9,15.58,69,
19/05/2000,0,22.6,10.8,1.5,2,15.84,79.25,
20/05/2000,0,19.2,11.4,4,1.6,16.92,78.25,
21/05/2000,0,22.6,12.2,7.3,3.3,16.8,67,
22/05/2000,0,25,12.1,9,3.6,17.14,66.25,
23/05/2000,0,26.2,11.2,8.1,2.6,17.56,74.5,
24/05/2000,0,26.6,13.2,6,2.3,18.24,75.5,
25/05/2000,0,26.9,14.2,9.1,4.2,19.02,66.75,
26/05/2000,0,26.3,11.4,5.2,4.4,17.86,72.75,
27/05/2000,0,22.9,13.2,2,1.5,17.34,85.75,
28/05/2000,0,22.8,10.2,6.6,3.1,14.2,72.25,
29/05/2000,0,23.6,4.7,9.1,3.8,13.3,69.75,
30/05/2000,0,22.6,6.5,4.4,3.5,14.3,65.75,
