Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83669;24/09/1998;1200;0;;15,2;;;;;;
83669;25/09/1998;0000;;32,8;;5,2;9,1;25,38;62;0,666667;
83669;25/09/1998;1200;0;;20,3;;;;;;
83669;26/09/1998;0000;;33,6;;8,4;7,8;25,26;57,25;0,666667;
83669;26/09/1998;1200;0;;17,8;;;;;;
83669;27/09/1998;0000;;34,6;;3,9;7,8;24,44;62,5;1;
83669;27/09/1998;1200;0;;18,2;;;;;;
83669;28/09/1998;0000;;22,8;;0;8,6;20,58;92,25;0;
83669;28/09/1998;1200;3;;19,2;;;;;;
83669;29/09/1998;0000;;21,6;;0;0,7;20,06;93,5;0;
83669;29/09/1998;1200;3,2;;19,4;;;;;;
83669;30/09/1998;0000;;27,4;;2,3;0,7;21,62;81,75;0;
83669;30/09/1998;1200;2;;18,6;;;;;;
83669;01/10/1998;0000;;28,9;;8,3;2,5;22,44;75,75;2,333333;
83669;01/10/1998;1200;0,2;;18,2;;;;;;
83669;02/10/1998;0000;;30,2;;10,1;5,4;23,04;67;0,666667;
83669;02/10/1998;1200;0;;16,6;;;;;;
83669;03/10/1998;0000;;33,9;;8,1;7,8;24,7;65,5;0,666667;
83669;03/10/1998;1200;0;;19,5;;;;;;
83669;04/10/1998;0000;;35,4;;6,1;6,5;26,34;62,75;0;
83669;04/10/1998;1200;0;;20,4;;;;;;
83669;05/10/1998;0000;;27,7;;0,7;7;22,12;88;0;
83669;05/10/1998;1200;0,9;;18,5;;;;;;
83669;06/10/1998;0000;;32,2;;7,4;1,5;24,42;65,5;0,333333;
83669;06/10/1998;1200;12,1;;16;;;;;;
83669;07/10/1998;0000;;30,7;;3,7;5,5;23,42;72;1;
83669;07/10/1998;1200;0;;19,8;;;;;;
83669;08/10/1998;0000;;27,5;;2,8;5,2;21,94;84,75;0;
83669;08/10/1998;1200;12,6;;17,9;;;;;;
83669;09/10/1998;0000;;26,6;;1,1;1,6;21,82;83;1;
83669;09/10/1998;1200;32,1;;18,2;;;;;;
83669;10/10/1998;0000;;30,6;;10,3;2;22,38;67,5;1;
83669;10/10/1998;1200;0;;15,6;;;;;;
83669;11/10/1998;0000;;29,4;;3,1;6;21,7;85,25;1;
83669;11/10/1998;1200;0;;17,4;;;;;;
83669;12/10/1998;0000;;27,8;;2,9;1,8;22,76;74,5;0;
83669;12/10/1998;1200;23,5;;17,5;;;;;;
83669;13/10/1998;0000;;31,4;;7,2;3,6;24,86;65,5;1,666667;
83669;13/10/1998;1200;0;;20,1;;;;;;
83669;14/10/1998;0000;;30,9;;9,7;5,6;24,52;66,5;0,666667;
83669;14/10/1998;1200;0;;18;;;;;;
83669;15/10/1998;0000;;33,4;;7,4;6,6;25,72;65,5;0;
83669;15/10/1998;1200;0;;18,6;;;;;;
83669;16/10/1998;0000;;26;;0,2;4,2;22,22;90,5;0;
83669;16/10/1998;1200;19,2;;20,2;;;;;;
83669;17/10/1998;0000;;26,4;;5;1,1;20,28;83;1,333333;
83669;17/10/1998;1200;20,8;;18,4;;;;;;
83669;18/10/1998;0000;;26;;6,6;3,9;20,76;73,75;1;
83669;18/10/1998;1200;0,1;;17,3;;;;;;
83669;19/10/1998;0000;;30,8;;11;4,9;22,84;57,75;3,333333;
83669;19/10/1998;1200;0;;14,6;;;;;;
83669;20/10/1998;0000;;29,6;;7,5;8,1;23,9;60;3,333333;
83669;20/10/1998;1200;0;;19,2;;;;;;
83669;21/10/1998;0000;;30,5;;10,5;7,2;23,92;59,5;2;
83669;21/10/1998;1200;0;;19,2;;;;;;
83669;22/10/1998;0000;;31,7;;10,9;7,5;25,46;52,75;0,333333;
83669;22/10/1998;1200;0;;19;;;;;;
83669;23/10/1998;0000;;33,2;;9,9;6,9;25,3;63;0;
83669;23/10/1998;1200;0;;19,8;;;;;;
83669;24/10/1998;0000;;32,2;;9,6;5,4;24;63,25;1,666667;
83669;24/10/1998;1200;0;;18,3;;;;;;
83669;25/10/1998;0000;;32,8;;6,5;8;24,06;63,25;1,666667;
83669;25/10/1998;1200;0;;17,9;;;;;;
83669;26/10/1998;0000;;26,2;;1,1;6,2;22,46;81,75;0;
83669;26/10/1998;1200;4,4;;20;;;;;;
83669;27/10/1998;0000;;25;;0,2;2,5;21,2;91,75;0;
83669;27/10/1998;1200;20,8;;18,6;;;;;;
83669;28/10/1998;0000;;28,5;;4,3;0,3;22,88;81,75;0,333333;
83669;28/10/1998;1200;9;;18,3;;;;;;
83669;29/10/1998;0000;;31,8;;7,6;3,3;25,02;67,25;0,666667;
83669;29/10/1998;1200;0;;19,4;;;;;;
83669;30/10/1998;0000;;25,8;;0,1;5,2;21,12;79,75;2,333333;
83669;30/10/1998;1200;0;;18,6;;;;;;
83669;31/10/1998;0000;;20,4;;0;2,8;18,78;90;1,333333;
83669;31/10/1998;1200;0,2;;17,9;;;;;;
83669;01/11/1998;0000;;27,9;;5,7;1,7;21,54;69;1,333333;
83669;01/11/1998;1200;0,3;;16,9;;;;;;
83669;02/11/1998;0000;;29,9;;7,8;5,1;22,18;74,5;0,333333;
83669;02/11/1998;1200;0;;16;;;;;;
83669;03/11/1998;0000;;27,2;;0,8;5,4;21,02;90,75;0,333333;
83669;03/11/1998;1200;0;;17;;;;;;
83669;04/11/1998;0000;;28,2;;1,4;1,3;22,58;81;0;
83669;04/11/1998;1200;53,4;;17,9;;;;;;
83669;05/11/1998;0000;;31,6;;9,5;2,5;23,56;69;0;
83669;05/11/1998;1200;0;;17,5;;;;;;
83669;06/11/1998;0000;;33,2;;10,3;5,5;24,54;59,25;0;
83669;06/11/1998;1200;0;;16,6;;;;;;
83669;07/11/1998;0000;;33,2;;9,7;6,5;26,02;57;0;
83669;07/11/1998;1200;0;;18,6;;;;;;
83669;08/11/1998;0000;;32,3;;8,1;6,7;24,4;68,25;0,333333;
83669;08/11/1998;1200;0,1;;20;;;;;;
83669;09/11/1998;0000;;32,6;;11,1;5,5;24,92;59,75;1;
83669;09/11/1998;1200;0,9;;18,3;;;;;;
83669;10/11/1998;0000;;25,9;;0,2;7,4;21,86;81;2;
83669;10/11/1998;1200;0;;19,4;;;;;;
83669;11/11/1998;0000;;26;;1,5;2,9;20,7;68,25;1,666667;
83669;11/11/1998;1200;0;;18,8;;;;;;
83669;12/11/1998;0000;;29,6;;9,1;5,6;23,34;52,75;2;
83669;12/11/1998;1200;0,3;;15,8;;;;;;
83669;13/11/1998;0000;;25;;0;8,1;20,42;89,75;0;
83669;13/11/1998;1200;0;;18,8;;;;;;
83669;14/11/1998;0000;;28;;7,4;2;22,78;70,25;0,666667;
83669;14/11/1998;1200;20,8;;18,1;;;;;;
83669;15/11/1998;0000;;30,4;;11,1;4,7;23,36;67;1,333333;
83669;15/11/1998;1200;0;;18,9;;;;;;
83669;16/11/1998;0000;;32,9;;10,2;5,9;25,5;60,75;0,333333;
83669;16/11/1998;1200;0;;18;;;;;;
83669;17/11/1998;0000;;34;;7,7;5,1;26,22;62;0,666667;
83669;17/11/1998;1200;0;;19,5;;;;;;
83669;18/11/1998;0000;;33,3;;7,6;6,6;25,12;77,75;0,666667;
83669;18/11/1998;1200;0;;18,7;;;;;;
83669;19/11/1998;0000;;30,2;;9,6;4,7;22,9;66,25;0,666667;
83669;19/11/1998;1200;5;;17,4;;;;;;
83669;20/11/1998;0000;;31,3;;10,4;5,9;23,7;60,5;0;
83669;20/11/1998;1200;0;;16,3;;;;;;
83669;21/11/1998;0000;;32,2;;11,2;6,6;24,6;55;1;
83669;21/11/1998;1200;0;;16;;;;;;
83669;22/11/1998;0000;;30,8;;8,7;8,5;24,02;57,5;2;
83669;22/11/1998;1200;0;;17,4;;;;;;
83669;23/11/1998;0000;;31,6;;11,6;7,5;23,98;50,75;1,333333;
83669;23/11/1998;1200;0;;16,2;;;;;;
83669;24/11/1998;0000;;33,6;;10,7;7,4;26,16;52,5;1;
83669;24/11/1998;1200;0;;18,6;;;;;;
83669;25/11/1998;0000;;34,6;;10;6,8;27,08;53,75;0;
83669;25/11/1998;1200;0;;18,6;;;;;;
83669;26/11/1998;0000;;33,7;;8,6;7,2;25,04;74,25;1,333333;
83669;26/11/1998;1200;0;;20,4;;;;;;
83669;27/11/1998;0000;;26,7;;0,4;4,8;23,32;77,75;0;
83669;27/11/1998;1200;16,9;;20;;;;;;
83669;28/11/1998;0000;;31,5;;10,9;2,5;25,7;70,75;0;
83669;28/11/1998;1200;0;;20;;;;;;
83669;29/11/1998;0000;;33,5;;9,8;4,7;26,08;63,25;1;
83669;29/11/1998;1200;0;;21;;;;;;
83669;30/11/1998;0000;;32,8;;11,3;4,3;26,3;59,25;1;
83669;30/11/1998;1200;11,8;;19,4;;;;;;
83669;01/12/1998;0000;;33,3;;10;6,7;25,36;70;0,333333;
83669;01/12/1998;1200;0;;17,9;;;;;;
83669;02/12/1998;0000;;33,8;;10,6;4,8;25,82;69,75;1;
83669;02/12/1998;1200;0;;20,4;;;;;;
83669;03/12/1998;0000;;34,3;;9,2;5,1;26,76;68;0;
83669;03/12/1998;1200;0;;19,8;;;;;;
83669;04/12/1998;0000;;31,8;;1,3;5,1;23,96;86;0;
83669;04/12/1998;1200;0,1;;20,2;;;;;;
83669;05/12/1998;0000;;27,2;;0,1;1,6;22,34;96;0;
83669;05/12/1998;1200;72,9;;20,2;;;;;;
83669;06/12/1998;0000;;26,4;;2,6;0,4;22,74;90;0;
83669;06/12/1998;1200;36;;20,6;;;;;;
83669;07/12/1998;0000;;32,4;;9,6;1,9;24,98;77,25;0;
83669;07/12/1998;1200;2;;20;;;;;;
83669;08/12/1998;0000;;32,8;;8,3;4,3;25,5;77,75;0;
83669;08/12/1998;1200;0;;20,6;;;;;;
83669;09/12/1998;0000;;32;;8,1;3,8;26,82;70,5;0,666667;
83669;09/12/1998;1200;0;;21,6;;;;;;
83669;10/12/1998;0000;;31,3;;4,6;4,4;24,48;81,5;0,333333;
83669;10/12/1998;1200;25,4;;20,8;;;;;;
83669;11/12/1998;0000;;26,8;;0,5;2,6;22,58;94,25;0;
83669;11/12/1998;1200;32,6;;20,4;;;;;;
83669;12/12/1998;0000;;31,5;;4,8;1,2;25,12;82,5;0,333333;
83669;12/12/1998;1200;8,9;;21;;;;;;
83669;13/12/1998;0000;;33,4;;8,4;2,4;26,84;76,25;0;
83669;13/12/1998;1200;1,3;;22,1;;;;;;
83669;14/12/1998;0000;;32,2;;4,5;5,4;26,22;80,25;0;
83669;14/12/1998;1200;0,1;;21,1;;;;;;
83669;15/12/1998;0000;;26,6;;0,1;3,2;22,02;89,75;0;
83669;15/12/1998;1200;27;;20;;;;;;
83669;16/12/1998;0000;;30,2;;6;6,3;24,5;83,5;0,333333;
83669;16/12/1998;1200;17,4;;20;;;;;;
83669;17/12/1998;0000;;28,2;;1,4;3;22,66;94,25;0;
83669;17/12/1998;1200;6,1;;19,8;;;;;;
83669;18/12/1998;0000;;27,9;;4,7;1;22,6;84,25;1;
83669;18/12/1998;1200;35,5;;19,6;;;;;;
83669;19/12/1998;0000;;29,6;;11,8;3,1;21,72;73,5;0,333333;
83669;19/12/1998;1200;0;;15,8;;;;;;
83669;20/12/1998;0000;;31,9;;11,5;5,9;23,22;66,25;0;
83669;20/12/1998;1200;0;;15,1;;;;;;
83669;21/12/1998;0000;;33,8;;9,7;5,7;26,14;63;0,333333;
83669;21/12/1998;1200;0;;17,2;;;;;;
83669;22/12/1998;0000;;30,1;;3,3;5,3;25,54;76,5;0,333333;
83669;22/12/1998;1200;0;;22,6;;;;;;
83669;23/12/1998;0000;;28,9;;0,4;3,5;21,42;86,5;0;
83669;23/12/1998;1200;4,2;;19,4;;;;;;
83669;24/12/1998;0000;;24,3;;0;1,6;21,2;87;0;
83669;24/12/1998;1200;75;;18,6;;;;;;
83669;25/12/1998;0000;;28,6;;1,5;2,3;22,06;85,25;0;
83669;25/12/1998;1200;0,1;;19,4;;;;;;
83669;26/12/1998;0000;;30,2;;6,5;2,5;23,08;83,5;0,333333;
83669;26/12/1998;1200;47,6;;19,6;;;;;;
83669;27/12/1998;0000;;29,4;;6,2;2,1;22,84;81,5;0;
83669;27/12/1998;1200;6,2;;18,5;;;;;;
83669;28/12/1998;0000;;31,3;;11,2;2,4;23,8;71,5;0;
83669;28/12/1998;1200;0;;16,7;;;;;;
83669;29/12/1998;0000;;28,2;;1,7;3,5;23,1;82;0,666667;
83669;29/12/1998;1200;23;;19,4;;;;;;
83669;30/12/1998;0000;;30;;3,4;3,7;23,96;83,5;0;
83669;30/12/1998;1200;0,8;;20,8;;;;;;
83669;31/12/1998;0000;;31,8;;9,3;2,9;24,74;73,5;0,333333;
83669;31/12/1998;1200;0;;19,4;;;;;;
83669;01/01/1999;0000;;25,2;;0;4,2;22,78;93,75;0;
83669;01/01/1999;1200;0,1;;21,1;;;;;;
83669;02/01/1999;0000;;24,2;;0;1;22,52;94,5;0;
83669;02/01/1999;1200;4,6;;21,6;;;;;;
83669;03/01/1999;0000;;28,3;;1,6;0,6;23,92;93,75;0;
83669;03/01/1999;1200;20,6;;20,6;;;;;;
83669;04/01/1999;0000;;28,9;;1,1;1,7;23,9;87;0,333333;
83669;04/01/1999;1200;26,4;;21,5;;;;;;
83669;05/01/1999;0000;;29,2;;1;2,5;24,52;90,75;0;
83669;05/01/1999;1200;0;;21,7;;;;;;
83669;06/01/1999;0000;;26;;0;1,4;22,4;97;0;
83669;06/01/1999;1200;18,9;;21,1;;;;;;
83669;07/01/1999;0000;;26,7;;0,1;0,7;22,42;93;0;
83669;07/01/1999;1200;36;;20;;;;;;
83669;08/01/1999;0000;;30,4;;4,5;0,8;24,46;80,25;0,666667;
83669;08/01/1999;1200;30,2;;20,4;;;;;;
83669;09/01/1999;0000;;33,7;;8,9;3;25,98;71,25;0,333333;
83669;09/01/1999;1200;0;;21,5;;;;;;
83669;10/01/1999;0000;;32;;4,4;4,3;24,6;71,25;1;
83669;10/01/1999;1200;16,8;;20;;;;;;
83669;11/01/1999;0000;;32,2;;10,2;3,4;24,88;72,5;1,333333;
83669;11/01/1999;1200;5,8;;20;;;;;;
83669;12/01/1999;0000;;32,6;;9,4;4,3;25,28;71,75;0,666667;
83669;12/01/1999;1200;0;;20,4;;;;;;
83669;13/01/1999;0000;;31,8;;5,8;3,6;23,94;80,5;0,333333;
83669;13/01/1999;1200;0;;20,8;;;;;;
83669;14/01/1999;0000;;30;;5,4;3,7;23,7;82,25;0;
83669;14/01/1999;1200;2,3;;20,4;;;;;;
83669;15/01/1999;0000;;26,6;;1;2,4;22,2;90,75;0,666667;
83669;15/01/1999;1200;4;;20,9;;;;;;
83669;16/01/1999;0000;;28,8;;3,2;1,2;23,28;83,75;0;
83669;16/01/1999;1200;47,6;;19,8;;;;;;
83669;17/01/1999;0000;;30,5;;3,5;1,6;24,52;80;1;
83669;17/01/1999;1200;6,8;;19,8;;;;;;
83669;18/01/1999;0000;;35,2;;11,7;2,3;26,64;64,75;0;
83669;18/01/1999;1200;0;;21,1;;;;;;
83669;19/01/1999;0000;;36;;11,6;3,3;27;64,25;0;
83669;19/01/1999;1200;0;;19,4;;;;;;
83669;20/01/1999;0000;;36,6;;11,3;4;26,64;67,5;0;
83669;20/01/1999;1200;0;;19,2;;;;;;
83669;21/01/1999;0000;;35;;9,5;3,2;27,5;64,25;0,333333;
83669;21/01/1999;1200;0;;20,5;;;;;;
83669;22/01/1999;0000;;34,1;;6,6;2,9;26,22;72,25;0;
83669;22/01/1999;1200;0;;22,2;;;;;;
83669;23/01/1999;0000;;34,4;;8,1;2,3;25,64;68,75;1,333333;
83669;23/01/1999;1200;0;;20,8;;;;;;
83669;24/01/1999;0000;;33;;6,2;2,3;25,78;76,75;0;
83669;24/01/1999;1200;3,4;;21,8;;;;;;
83669;25/01/1999;0000;;33,8;;7,6;1,9;25,86;75,25;0,333333;
83669;25/01/1999;1200;0;;20,9;;;;;;
83669;26/01/1999;0000;;32,8;;5,2;2;24,34;82,5;0,333333;
83669;26/01/1999;1200;6,1;;21;;;;;;
83669;27/01/1999;0000;;29,9;;1;1,6;24,02;81,25;0;
83669;27/01/1999;1200;29;;20,2;;;;;;
83669;28/01/1999;0000;;29,4;;4,9;1,5;23,78;84,75;1;
83669;28/01/1999;1200;0;;20,5;;;;;;
83669;29/01/1999;0000;;29,2;;2,7;1,4;23,18;91,25;0,333333;
83669;29/01/1999;1200;4,4;;20;;;;;;
83669;30/01/1999;0000;;30;;4,8;1,2;24,32;84,75;0,666667;
83669;30/01/1999;1200;1,4;;21,3;;;;;;
83669;31/01/1999;0000;;28,5;;4;2,4;22,92;85;0;
83669;31/01/1999;1200;46,2;;19,4;;;;;;
83669;01/02/1999;0000;;31;;5,6;1,9;24,06;82,25;0,666667;
83669;01/02/1999;1200;0,5;;20,6;;;;;;
83669;02/02/1999;0000;;32,8;;6,2;2,7;24,9;83,25;0;
83669;02/02/1999;1200;1,4;;20,5;;;;;;
83669;03/02/1999;0000;;32;;8,8;2,6;26;74,5;0;
83669;03/02/1999;1200;38,7;;20,5;;;;;;
83669;04/02/1999;0000;;35;;5,9;4,5;26,58;71;0,333333;
83669;04/02/1999;1200;0;;22,1;;;;;;
83669;05/02/1999;0000;;34,8;;8,8;4,4;25,66;71,5;0,333333;
83669;05/02/1999;1200;0;;20,2;;;;;;
83669;06/02/1999;0000;;33,1;;5,4;4,5;24,18;80,25;0,333333;
83669;06/02/1999;1200;0,8;;21;;;;;;
83669;07/02/1999;0000;;31,8;;8,8;2,7;24,46;75,5;0;
83669;07/02/1999;1200;12,1;;18,4;;;;;;
83669;08/02/1999;0000;;27,4;;0;2,9;23,06;86,75;0,333333;
83669;08/02/1999;1200;14,8;;20,4;;;;;;
83669;09/02/1999;0000;;30;;3,9;1,6;23,7;91,75;0;
83669;09/02/1999;1200;0;;19,4;;;;;;
83669;10/02/1999;0000;;28,6;;3,8;1,9;23,8;86;0;
83669;10/02/1999;1200;22,4;;19,9;;;;;;
83669;11/02/1999;0000;;29,6;;3,4;2,3;23,9;86,5;0;
83669;11/02/1999;1200;0,1;;20,8;;;;;;
83669;12/02/1999;0000;;31,8;;7,1;2,4;23,9;79,5;0;
83669;12/02/1999;1200;0,6;;20,2;;;;;;
83669;13/02/1999;0000;;32,6;;6,4;3,4;24,06;88,75;0;
83669;13/02/1999;1200;0,5;;20,8;;;;;;
83669;14/02/1999;0000;;29,3;;3,5;2,3;23,72;79,5;0;
83669;14/02/1999;1200;13,4;;19,2;;;;;;
83669;15/02/1999;0000;;39;;3,3;2,7;26,86;69,5;1;
83669;15/02/1999;1200;4;;21;;;;;;
83669;16/02/1999;0000;;33,6;;10,4;4,4;26,62;70;0;
83669;16/02/1999;1200;0,3;;21;;;;;;
83669;17/02/1999;0000;;29;;1;4,5;24,34;83;0;
83669;17/02/1999;1200;0,4;;20,8;;;;;;
83669;18/02/1999;0000;;33,2;;10,2;2,7;25,9;69,5;0;
83669;18/02/1999;1200;0;;20,4;;;;;;
83669;19/02/1999;0000;;33,4;;8,7;4,7;24,7;75;0,333333;
83669;19/02/1999;1200;0;;20;;;;;;
83669;20/02/1999;0000;;30,9;;2,8;3,7;23,9;83,75;1;
83669;20/02/1999;1200;0,3;;20,7;;;;;;
83669;21/02/1999;0000;;29,8;;3,9;1,8;24,22;80,25;0,333333;
83669;21/02/1999;1200;0,8;;20,6;;;;;;
83669;22/02/1999;0000;;27,9;;0,5;3;22,84;81,5;0,333333;
83669;22/02/1999;1200;0;;20,4;;;;;;
83669;23/02/1999;0000;;30,2;;7,9;1,8;24,1;77,5;0;
83669;23/02/1999;1200;0,4;;18,8;;;;;;
83669;24/02/1999;0000;;31,1;;5,4;3,6;24,74;75;0;
83669;24/02/1999;1200;0,5;;20,7;;;;;;
83669;25/02/1999;0000;;29,8;;5;2,8;24,08;80,5;0,333333;
83669;25/02/1999;1200;15;;20,6;;;;;;
83669;26/02/1999;0000;;25,8;;0,3;2,4;22,8;93;0;
83669;26/02/1999;1200;18;;21,2;;;;;;
83669;27/02/1999;0000;;28,4;;3,1;0,8;22,62;86,25;0;
83669;27/02/1999;1200;6,6;;20,8;;;;;;
83669;28/02/1999;0000;;28,4;;3,3;2;23,42;84,5;0,333333;
83669;28/02/1999;1200;33,4;;19,6;;;;;;
83669;01/03/1999;0000;;27,3;;3;2;23,56;81,5;0;
83669;01/03/1999;1200;0,5;;20,8;;;;;;
83669;02/03/1999;0000;;29,1;;2,1;2;23,02;92,25;0,333333;
83669;02/03/1999;1200;0;;20,3;;;;;;
83669;03/03/1999;0000;;30,8;;8,4;1,3;23,54;81,25;0;
83669;03/03/1999;1200;41,2;;19,2;;;;;;
83669;04/03/1999;0000;;31,1;;10,3;3,5;25,02;68;0,333333;
83669;04/03/1999;1200;0;;19,3;;;;;;
83669;05/03/1999;0000;;32,2;;8;4,3;25,2;70,5;0,666667;
83669;05/03/1999;1200;0;;19,2;;;;;;
83669;06/03/1999;0000;;31,2;;7,4;5;25,34;76,25;1;
83669;06/03/1999;1200;0;;22,3;;;;;;
83669;07/03/1999;0000;;30,4;;7,4;4;24,46;74,5;0,333333;
83669;07/03/1999;1200;0,4;;21,8;;;;;;
83669;08/03/1999;0000;;27,9;;2,9;3,6;23,48;86,25;0;
83669;08/03/1999;1200;2;;20,2;;;;;;
83669;09/03/1999;0000;;30,2;;5,4;2;24,94;78,5;0;
83669;09/03/1999;1200;0,1;;21;;;;;;
83669;10/03/1999;0000;;33,1;;6;2,9;23,96;85,25;1;
83669;10/03/1999;1200;0;;20,1;;;;;;
83669;11/03/1999;0000;;24,4;;2,2;3,1;22,02;91,25;0;
83669;11/03/1999;1200;35,4;;20,2;;;;;;
83669;12/03/1999;0000;;27,7;;2,4;1,3;22,94;82,25;0,666667;
83669;12/03/1999;1200;5;;20,3;;;;;;
83669;13/03/1999;0000;;28,6;;10,6;3,5;22,7;67,25;1;
83669;13/03/1999;1200;0,7;;18;;;;;;
83669;14/03/1999;0000;;30,3;;11,1;5,3;22,76;66,25;1,666667;
83669;14/03/1999;1200;0;;16;;;;;;
83669;15/03/1999;0000;;30,6;;9,8;5,1;23,5;65;1;
83669;15/03/1999;1200;0;;16,8;;;;;;
83669;16/03/1999;0000;;30,3;;9,6;5,5;24,74;67;1;
83669;16/03/1999;1200;0;;20;;;;;;
83669;17/03/1999;0000;;29,2;;1,9;4,9;24,24;75,5;0,333333;
83669;17/03/1999;1200;0;;21,2;;;;;;
83669;18/03/1999;0000;;31,2;;7,6;4,1;25,36;65;1,666667;
83669;18/03/1999;1200;0;;21,3;;;;;;
83669;19/03/1999;0000;;30,8;;10,7;5,6;23,9;68,75;0,666667;
83669;19/03/1999;1200;0;;21;;;;;;
83669;20/03/1999;0000;;32,8;;10,7;4,5;24,32;64,75;0,333333;
83669;20/03/1999;1200;0;;17,3;;;;;;
83669;21/03/1999;0000;;32,4;;10,5;4,5;25,82;66,25;0;
83669;21/03/1999;1200;0;;21;;;;;;
83669;22/03/1999;0000;;32,2;;7,7;4,7;24,24;75,75;0,666667;
83669;22/03/1999;1200;0;;19,8;;;;;;
83669;23/03/1999;0000;;31;;4,2;3;23,28;81,75;0,333333;
83669;23/03/1999;1200;7,9;;19,9;;;;;;
83669;24/03/1999;0000;;29,4;;4;2,2;23,52;80,5;0,333333;
83669;24/03/1999;1200;40,2;;19;;;;;;
83669;25/03/1999;0000;;31,6;;10,3;2,5;24,14;78,25;0,333333;
83669;25/03/1999;1200;0;;18,6;;;;;;
83669;26/03/1999;0000;;32,9;;10,2;3,1;25,08;75;0,333333;
83669;26/03/1999;1200;0;;19,6;;;;;;
83669;27/03/1999;0000;;33,6;;10,1;4,1;25,82;72;0,333333;
83669;27/03/1999;1200;0;;19,2;;;;;;
83669;28/03/1999;0000;;33,7;;9;4,4;26,04;73,5;0,333333;
83669;28/03/1999;1200;0;;20,2;;;;;;
83669;29/03/1999;0000;;33,4;;7,5;4,6;25,06;78,75;0,666667;
83669;29/03/1999;1200;4,2;;20,6;;;;;;
83669;30/03/1999;0000;;33,5;;10;4;25,76;72;0,333333;
83669;30/03/1999;1200;0;;20,3;;;;;;
83669;31/03/1999;0000;;32,6;;6,3;4,9;23,96;80,75;1;
83669;31/03/1999;1200;0;;20,8;;;;;;
83669;01/04/1999;0000;;32,6;;8,6;3,9;25,28;75;1,666667;
83669;01/04/1999;1200;9,4;;20,1;;;;;;
83669;02/04/1999;0000;;31,6;;10,8;3,2;24,42;73;0;
83669;02/04/1999;1200;1,2;;21,2;;;;;;
83669;03/04/1999;0000;;32,8;;10,6;3,9;24,84;66,75;0,666667;
83669;03/04/1999;1200;0;;17,6;;;;;;
83669;04/04/1999;0000;;31,6;;10,1;5,1;25,02;73;0,333333;
83669;04/04/1999;1200;0;;20,6;;;;;;
83669;05/04/1999;0000;;33,2;;8,2;4,6;25,16;74;1,333333;
83669;05/04/1999;1200;0;;19,7;;;;;;
83669;06/04/1999;0000;;33,4;;10,2;3,8;26,34;66,5;1;
83669;06/04/1999;1200;0;;21;;;;;;
83669;07/04/1999;0000;;32,7;;7,6;5;25,3;66,75;0;
83669;07/04/1999;1200;0;;20,3;;;;;;
83669;08/04/1999;0000;;30,4;;6,4;3,6;23,88;72,5;0,666667;
83669;08/04/1999;1200;22,6;;19,9;;;;;;
83669;09/04/1999;0000;;30,3;;10,3;4,8;23,68;68,5;2,333333;
83669;09/04/1999;1200;0;;19,2;;;;;;
83669;10/04/1999;0000;;29,4;;10,5;5,5;23;68;1,333333;
83669;10/04/1999;1200;0;;17;;;;;;
83669;11/04/1999;0000;;28,4;;9,2;5,7;22,98;61,25;3,666667;
83669;11/04/1999;1200;0;;18,6;;;;;;
83669;12/04/1999;0000;;29,6;;7,1;5,2;22,1;68;0;
83669;12/04/1999;1200;0;;17;;;;;;
83669;13/04/1999;0000;;30,3;;3;3,6;22,28;77;0;
83669;13/04/1999;1200;0;;15,4;;;;;;
83669;14/04/1999;0000;;30,8;;8,6;2,9;24,02;76;0;
83669;14/04/1999;1200;0,3;;18,6;;;;;;
83669;15/04/1999;0000;;26,7;;0,6;4,1;22,5;84,75;1,333333;
83669;15/04/1999;1200;1;;19,6;;;;;;
83669;16/04/1999;0000;;22,7;;0;1,7;19,48;92,5;0,333333;
83669;16/04/1999;1200;11,8;;18;;;;;;
83669;17/04/1999;0000;;19,1;;2,1;0,8;13,82;81,5;0;
83669;17/04/1999;1200;11,3;;11,7;;;;;;
83669;18/04/1999;0000;;22,6;;9,7;1,5;12,24;74,25;0;
83669;18/04/1999;1200;0;;4,6;;;;;;
83669;19/04/1999;0000;;27,1;;10;2,9;15,24;74;0;
83669;19/04/1999;1200;0;;6,1;;;;;;
83669;20/04/1999;0000;;30,8;;9,8;3,7;18,14;72;0,666667;
83669;20/04/1999;1200;0;;9,6;;;;;;
83669;21/04/1999;0000;;32,1;;9;4,5;21,12;57,75;0,333333;
83669;21/04/1999;1200;0;;11,4;;;;;;
83669;22/04/1999;0000;;31;;9,1;5;23,26;64,5;0,666667;
83669;22/04/1999;1200;0;;16,4;;;;;;
83669;23/04/1999;0000;;29,2;;7,9;5,3;22,54;71;1;
83669;23/04/1999;1200;0;;18,5;;;;;;
83669;24/04/1999;0000;;29,2;;9,5;4,1;21,42;67;0,333333;
83669;24/04/1999;1200;0;;15;;;;;;
83669;25/04/1999;0000;;30,2;;9,1;4,3;21,62;63,5;0,666667;
83669;25/04/1999;1200;0;;14,2;;;;;;
83669;26/04/1999;0000;;29,6;;9,1;4,8;20,46;64,5;0;
83669;26/04/1999;1200;0;;14;;;;;;
83669;27/04/1999;0000;;27,9;;8,7;5;19,54;67,5;0,666667;
83669;27/04/1999;1200;0;;12,9;;;;;;
