Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83676;10/02/2010;1200;3;;20.8;;;;;;
83676;11/02/2010;0000;;30;;;2.2;23.24;85.25;1;
83676;11/02/2010;1200;9.6;;20.2;;;;;;
83676;12/02/2010;0000;;31;;;2.9;24.86;75;2.333333;
83676;12/02/2010;1200;2.8;;21.1;;;;;;
83676;13/02/2010;0000;;32;;;4.2;26.82;56.5;2.333333;
83676;13/02/2010;1200;0;;21.1;;;;;;
83676;14/02/2010;0000;;31.5;;;6.5;27.34;64;1.333333;
83676;14/02/2010;1200;0;;23;;;;;;
83676;15/02/2010;0000;;34;;;6.8;27;55.5;1.333333;
83676;15/02/2010;1200;0;;22.6;;;;;;
83676;16/02/2010;0000;;31.4;;;7.3;26.52;65.75;2.333333;
83676;16/02/2010;1200;0;;22;;;;;;
83676;17/02/2010;0000;;31.7;;;5.2;25.38;78.5;2;
83676;17/02/2010;1200;0;;22.6;;;;;;
83676;18/02/2010;0000;;28;;;3.7;23.66;92;2.666667;
83676;18/02/2010;1200;2;;21.3;;;;;;
83676;19/02/2010;0000;;30.7;;;2.4;25.22;70;2.666667;
83676;19/02/2010;1200;1.4;;21.5;;;;;;
83676;20/02/2010;0000;;31.4;;;4.9;25;75.5;1.666667;
83676;20/02/2010;1200;0.5;;20.7;;;;;;
83676;21/02/2010;0000;;33.2;;;5.1;26.6;64;2.333333;
83676;21/02/2010;1200;0.3;;21;;;;;;
83676;22/02/2010;0000;;33.8;;;6.5;28.08;57.5;2.666667;
83676;22/02/2010;1200;0;;21;;;;;;
83676;23/02/2010;0000;;34.7;;;6;27.94;61.5;1.333333;
83676;23/02/2010;1200;0;;23;;;;;;
83676;24/02/2010;0000;;34;;;6.3;25.72;79;2.333333;
83676;24/02/2010;1200;0;;22.8;;;;;;
83676;25/02/2010;0000;;31;;;3.9;24.88;74.75;1.666667;
83676;25/02/2010;1200;27.8;;21.4;;;;;;
83676;26/02/2010;0000;;29.4;;;3.7;23.76;72.25;2.333333;
83676;26/02/2010;1200;0;;19;;;;;;
83676;27/02/2010;0000;;31.6;;;4.3;24.56;75.75;2.666667;
83676;27/02/2010;1200;0;;19.6;;;;;;
83676;28/02/2010;0000;;28.6;;;4;23.36;91.5;2.666667;
83676;28/02/2010;1200;13.2;;19.8;;;;;;
83676;01/03/2010;0000;;25.1;;;1.7;22.6;;2.5;
83676;01/03/2010;1200;9.5;;21.3;;;;;;
83676;02/03/2010;0000;;28;;;1.5;22.82;;2;
83676;02/03/2010;1200;28.8;;19.6;;;;;;
83676;03/03/2010;0000;;28.3;;;2.5;23.38;;2;
83676;03/03/2010;1200;0.6;;19.6;;;;;;
83676;04/03/2010;0000;;30.3;;;3;25;;2;
83676;04/03/2010;1200;0;;19.5;;;;;;
83676;05/03/2010;0000;;31;;;4;24.58;;2.5;
83676;05/03/2010;1200;0;;20.7;;;;;;
83676;06/03/2010;0000;;30.5;;;3;25.16;;1.5;
83676;06/03/2010;1200;17.7;;20;;;;;;
83676;07/03/2010;0000;;30;;;4.8;24.28;;1.5;
83676;07/03/2010;1200;0;;18.4;;;;;;
83676;08/03/2010;0000;;31;;;6.5;25.44;;1.5;
83676;08/03/2010;1200;0;;20;;;;;;
83676;09/03/2010;0000;;32.5;;;7.4;26.14;;1.5;
83676;09/03/2010;1200;0;;20;;;;;;
83676;10/03/2010;0000;;32.2;;;7.2;26.4;;1;
83676;10/03/2010;1200;0;;20.6;;;;;;
83676;11/03/2010;0000;;33.8;;;8.7;27.4;49.5;2;
83676;11/03/2010;1200;0;;21;;;;;;
83676;12/03/2010;0000;;33.1;;;9;28;53.25;1.666667;
83676;12/03/2010;1200;0;;23;;;;;;
83676;13/03/2010;0000;;33.6;;;8.2;27.44;60.25;2;
83676;13/03/2010;1200;0;;21.8;;;;;;
83676;14/03/2010;0000;;34.2;;;6;25.92;75;2.333333;
83676;14/03/2010;1200;0;;22;;;;;;
83676;15/03/2010;0000;;28.6;;;5;24.2;85.75;2;
83676;15/03/2010;1200;9.5;;21.4;;;;;;
83676;16/03/2010;0000;;27.5;;;2.2;24.32;89.25;1.333333;
83676;16/03/2010;1200;0.8;;22;;;;;;
83676;17/03/2010;0000;;30.8;;;2.8;24.44;69.25;2.333333;
83676;17/03/2010;1200;0;;19;;;;;;
83676;18/03/2010;0000;;32;;;5.4;25.48;61.5;1.666667;
83676;18/03/2010;1200;0;;19;;;;;;
83676;19/03/2010;0000;;33.4;;;5.6;26.8;60.25;2;
83676;19/03/2010;1200;0;;20.8;;;;;;
83676;20/03/2010;0000;;34.1;;;5.6;27.88;54.75;1.666667;
83676;20/03/2010;1200;0;;21.9;;;;;;
83676;21/03/2010;0000;;32.1;;;7.1;26.3;81.75;2.666667;
83676;21/03/2010;1200;1.8;;22.8;;;;;;
83676;22/03/2010;0000;;32.4;;;6.5;24.92;82.5;2;
83676;22/03/2010;1200;0;;22;;;;;;
83676;23/03/2010;0000;;32.2;;;4;24.26;85;2.666667;
83676;23/03/2010;1200;0;;20.8;;;;;;
83676;24/03/2010;0000;;32;;;3.9;26.4;69.5;1.333333;
83676;24/03/2010;1200;22.5;;21;;;;;;
83676;25/03/2010;0000;;31.8;;;4.6;26.24;69.75;2.333333;
83676;25/03/2010;1200;0;;22.6;;;;;;
83676;26/03/2010;0000;;29.8;;;4.7;23.4;88;1.333333;
83676;26/03/2010;1200;6.9;;21.4;;;;;;
83676;27/03/2010;0000;;29.8;;;2.3;24.46;81.5;1.666667;
83676;27/03/2010;1200;22.4;;20.8;;;;;;
83676;28/03/2010;0000;;31.3;;;3.5;26.34;66;2;
83676;28/03/2010;1200;0;;21.6;;;;;;
83676;29/03/2010;0000;;32;;;5;26.24;72;2.333333;
83676;29/03/2010;1200;0;;22;;;;;;
83676;30/03/2010;0000;;32.2;;;5.8;25.68;72.75;2;
83676;30/03/2010;1200;0;;21.2;;;;;;
83676;31/03/2010;0000;;29.3;;;5;24.3;78.75;2;
83676;31/03/2010;1200;0;;21.8;;;;;;
83676;01/04/2010;0000;;29;;;5.7;22.32;87.25;2.333333;
83676;01/04/2010;1200;0;;19.8;;;;;;
83676;02/04/2010;0000;;27;;;2.2;21.88;96.25;2.333333;
83676;02/04/2010;1200;21.9;;19.8;;;;;;
83676;03/04/2010;0000;;27.2;;;1.3;23.04;94.25;2.333333;
83676;03/04/2010;1200;36;;20.2;;;;;;
83676;04/04/2010;0000;;29.2;;;1;23.18;88;2;
83676;04/04/2010;1200;14.7;;20.3;;;;;;
83676;05/04/2010;0000;;26.5;;;2.3;22.86;84.75;2.666667;
83676;05/04/2010;1200;19;;21;;;;;;
83676;06/04/2010;0000;;22.4;;;2.6;17.8;80.25;2.666667;
83676;06/04/2010;1200;0;;15.8;;;;;;
83676;07/04/2010;0000;;23.7;;;3;17.7;72.5;2;
83676;07/04/2010;1200;0.6;;12.4;;;;;;
83676;08/04/2010;0000;;24.3;;;3.9;18.18;69.25;3;
83676;08/04/2010;1200;0;;13;;;;;;
83676;09/04/2010;0000;;25.5;;;4.5;18.58;70;2.666667;
83676;09/04/2010;1200;0;;12.8;;;;;;
83676;10/04/2010;0000;;27.6;;;4.4;19.9;63.5;2;
83676;10/04/2010;1200;0;;14.1;;;;;;
83676;11/04/2010;0000;;27.5;;;5;20.22;61.75;2.333333;
83676;11/04/2010;1200;0;;13.8;;;;;;
83676;12/04/2010;0000;;28.4;;;5.3;21.62;56.25;2.333333;
83676;12/04/2010;1200;0;;14.9;;;;;;
83676;13/04/2010;0000;;28.7;;;6.7;21.98;52.25;3;
83676;13/04/2010;1200;0;;16;;;;;;
83676;14/04/2010;0000;;29.2;;;7.5;22.92;51;2.333333;
83676;14/04/2010;1200;0;;17.8;;;;;;
83676;15/04/2010;0000;;29.3;;;6.3;23.1;57.25;2;
83676;15/04/2010;1200;0;;16.7;;;;;;
83676;16/04/2010;0000;;31.2;;8.2;6.3;24.68;53.75;2;
83676;16/04/2010;1200;0;;19;;;;;;
83676;17/04/2010;0000;;31.7;;8.3;7.2;25.26;53.25;2;
83676;17/04/2010;1200;0;;20;;;;;;
83676;18/04/2010;0000;;32;;8.8;7.8;25.14;54.5;2;
83676;18/04/2010;1200;0;;18.5;;;;;;
83676;19/04/2010;0000;;32.4;;9.5;7.1;25.4;60.75;1.666667;
83676;19/04/2010;1200;0;;19.8;;;;;;
83676;20/04/2010;0000;;33;;9.7;6.7;26.12;53.25;2;
83676;20/04/2010;1200;0;;20.8;;;;;;
83676;21/04/2010;0000;;33;;9.4;8;26.34;48.5;1.666667;
83676;21/04/2010;1200;0;;20.5;;;;;;
83676;22/04/2010;0000;;33.4;;6.1;8.9;26.44;61;2;
83676;22/04/2010;1200;0;;20.8;;;;;;
83676;23/04/2010;0000;;33.4;;5.5;7.2;26.18;73.75;2.666667;
83676;23/04/2010;1200;0;;22.5;;;;;;
83676;24/04/2010;0000;;32;;4.8;6;25.08;72.5;2;
83676;24/04/2010;1200;1.2;;20.6;;;;;;
83676;25/04/2010;0000;;33.5;;8.3;3.5;27.36;55;2.333333;
83676;25/04/2010;1200;0;;21.7;;;;;;
83676;26/04/2010;0000;;33.6;;8.8;7.8;26.18;49.5;2;
83676;26/04/2010;1200;0;;20.5;;;;;;
83676;27/04/2010;0000;;32;;8.7;8;25.44;62.25;2;
83676;27/04/2010;1200;0;;21.2;;;;;;
83676;28/04/2010;0000;;30.8;;3.5;6;23.34;72.75;1.333333;
83676;28/04/2010;1200;0;;18.5;;;;;;
83676;29/04/2010;0000;;31;;3.6;4.5;22.3;76.75;2;
83676;29/04/2010;1200;0;;19.1;;;;;;
83676;30/04/2010;0000;;28.7;;8.6;3.7;21.82;69.5;1.666667;
83676;30/04/2010;1200;0.9;;16.8;;;;;;
83676;01/05/2010;0000;;27.8;;9.4;4.9;21.08;55;1.666667;
83676;01/05/2010;1200;0;;16.2;;;;;;
83676;02/05/2010;0000;;27.8;;9;7.7;21.54;47.25;1.666667;
83676;02/05/2010;1200;0;;15.9;;;;;;
83676;03/05/2010;0000;;30.8;;7.4;7.4;23.92;56.25;2.333333;
83676;03/05/2010;1200;0;;17;;;;;;
83676;04/05/2010;0000;;31.2;;8.4;7.5;24.92;56.75;1.666667;
83676;04/05/2010;1200;0;;20;;;;;;
83676;05/05/2010;0000;;30.4;;6.1;6.3;24.52;66;2;
83676;05/05/2010;1200;0;;19.4;;;;;;
83676;06/05/2010;0000;;32.9;;6.7;5;25.34;56;2;
83676;06/05/2010;1200;0;;20.8;;;;;;
83676;07/05/2010;0000;;30.4;;1.9;7.6;25.24;60;1.666667;
83676;07/05/2010;1200;0;;20.4;;;;;;
83676;08/05/2010;0000;;27.2;;1.4;6.1;24.2;71.25;1.666667;
83676;08/05/2010;1200;0;;20.8;;;;;;
83676;09/05/2010;0000;;24;;1.5;2.9;20;81.5;2;
83676;09/05/2010;1200;3;;18;;;;;;
83676;10/05/2010;0000;;25.4;;9.1;1.9;18.32;66.75;2;
83676;10/05/2010;1200;0.2;;13.6;;;;;;
83676;11/05/2010;0000;;25.2;;8;4;17.84;57.5;2.666667;
83676;11/05/2010;1200;0;;11.8;;;;;;
83676;12/05/2010;0000;;21;;8.4;6;15.48;58;2.333333;
83676;12/05/2010;1200;0;;12.6;;;;;;
83676;13/05/2010;0000;;22.8;;9.5;7;15.98;61.25;1.333333;
83676;13/05/2010;1200;0;;9.3;;;;;;
83676;14/05/2010;0000;;25.9;;3.3;4;18.36;48.25;1.333333;
83676;14/05/2010;1200;0;;12.3;;;;;;
83676;15/05/2010;0000;;29.4;;8.2;5.5;20.52;48.75;1.666667;
83676;15/05/2010;1200;0;;15;;;;;;
83676;16/05/2010;0000;;32;;7;8.5;22.44;47.25;1;
83676;16/05/2010;1200;0;;16;;;;;;
83676;17/05/2010;0000;;30.4;;4.6;9.1;22.26;61.75;2;
83676;17/05/2010;1200;0;;17.9;;;;;;
83676;18/05/2010;0000;;27.6;;1.5;6.2;20.36;74.75;2.333333;
83676;18/05/2010;1200;0;;16;;;;;;
83676;19/05/2010;0000;;19;;0.7;4.2;15.94;86.5;2;
83676;19/05/2010;1200;7.9;;14.7;;;;;;
83676;20/05/2010;0000;;21.5;;9;2;15.82;66.75;1.333333;
83676;20/05/2010;1200;0;;11;;;;;;
83676;21/05/2010;0000;;23.6;;9.5;4;16.8;70.25;1.333333;
83676;21/05/2010;1200;0;;10.6;;;;;;
83676;22/05/2010;0000;;26;;8.8;3.5;18.96;68.5;2;
83676;22/05/2010;1200;0;;14.4;;;;;;
83676;23/05/2010;0000;;29.2;;8.4;3.5;19.62;66.5;1.666667;
83676;23/05/2010;1200;0;;13.3;;;;;;
83676;24/05/2010;0000;;27.6;;0.1;4.5;21.22;69.25;1.666667;
83676;24/05/2010;1200;0;;15.5;;;;;;
83676;25/05/2010;0000;;29.5;;3.5;4;22.26;67;2;
83676;25/05/2010;1200;0;;17.6;;;;;;
83676;26/05/2010;0000;;28.8;;8;4;21.9;66.25;1.666667;
83676;26/05/2010;1200;0;;16.9;;;;;;
83676;27/05/2010;0000;;27.8;;8.4;5;19.48;66;2.333333;
83676;27/05/2010;1200;0;;13.8;;;;;;
83676;28/05/2010;0000;;26.5;;8.3;4.4;19.46;61.5;2;
83676;28/05/2010;1200;0;;13.6;;;;;;
83676;29/05/2010;0000;;28.8;;7.5;5.1;22.28;54.5;2;
83676;29/05/2010;1200;0;;16.2;;;;;;
83676;30/05/2010;0000;;30.3;;7.5;6.5;23.72;54.75;3;
83676;30/05/2010;1200;0;;17.5;;;;;;
83676;31/05/2010;0000;;25.4;;6.3;7.4;17.68;66.5;2;
83676;31/05/2010;1200;0.8;;14;;;;;;
83676;01/06/2010;0000;;23.5;;8.7;4.1;16.62;59.5;2.666667;
83676;01/06/2010;1200;0;;11;;;;;;
83676;02/06/2010;0000;;24;;4.5;4.4;17;67;2;
83676;02/06/2010;1200;0;;11.6;;;;;;
83676;03/06/2010;0000;;26.2;;9;3.1;19.24;64.75;1.666667;
83676;03/06/2010;1200;0.2;;12.5;;;;;;
83676;04/06/2010;0000;;28;;6.8;4.9;21.92;60.75;2;
83676;04/06/2010;1200;0;;15.4;;;;;;
83676;05/06/2010;0000;;24.8;;2.8;4.6;18.52;73;2.333333;
83676;05/06/2010;1200;4.2;;16.4;;;;;;
83676;06/06/2010;0000;;22.4;;7.4;4.5;15.06;60.75;1;
83676;06/06/2010;1200;0;;10.3;;;;;;
83676;07/06/2010;0000;;24.8;;6.9;4.2;16.7;55.75;1.666667;
83676;07/06/2010;1200;0;;11.5;;;;;;
83676;08/06/2010;0000;;27.2;;9.3;5.2;17.76;56.5;1;
83676;08/06/2010;1200;0;;10.2;;;;;;
83676;09/06/2010;0000;;26.3;;6.9;5.8;17.48;66.75;1.333333;
83676;09/06/2010;1200;0;;11.5;;;;;;
83676;10/06/2010;0000;;26.9;;3.5;4.9;18.6;74.25;2;
83676;10/06/2010;1200;0;;13.9;;;;;;
83676;11/06/2010;0000;;24.8;;6.6;3.8;17.44;67.25;2;
83676;11/06/2010;1200;0;;13.4;;;;;;
83676;12/06/2010;0000;;24.3;;8.1;3.9;16.12;65;3;
83676;12/06/2010;1200;0;;9.9;;;;;;
83676;13/06/2010;0000;;25.7;;8.4;4.6;17.76;57.5;2;
83676;13/06/2010;1200;0;;9.5;;;;;;
83676;14/06/2010;0000;;26.6;;9;6;19.5;49.5;2;
83676;14/06/2010;1200;0;;11.9;;;;;;
83676;15/06/2010;0000;;27.4;;8.9;8;20.44;49.75;2;
83676;15/06/2010;1200;0;;14.6;;;;;;
83676;16/06/2010;0000;;27.8;;8.7;7.5;21.16;48.25;2;
83676;16/06/2010;1200;0;;15;;;;;;
83676;17/06/2010;0000;;30.4;;9;7;22.5;44.75;1.666667;
83676;17/06/2010;1200;0;;15.5;;;;;;
83676;18/06/2010;0000;;30.4;;9.4;8.5;22.5;41;2;
83676;18/06/2010;1200;0;;16.1;;;;;;
83676;19/06/2010;0000;;30.8;;9.3;10;22.72;39.75;2;
83676;19/06/2010;1200;0;;15.4;;;;;;
83676;20/06/2010;0000;;31.8;;8.8;9.6;22.18;44.5;2;
83676;20/06/2010;1200;0;;11.3;;;;;;
83676;21/06/2010;0000;;31.5;;8.7;9.4;23.7;49.25;1.666667;
83676;21/06/2010;1200;0;;18.6;;;;;;
83676;22/06/2010;0000;;32;;6;8.1;22.92;61.75;2;
83676;22/06/2010;1200;0;;18.8;;;;;;
83676;23/06/2010;0000;;28.7;;4.3;7;20.9;69;1.333333;
83676;23/06/2010;1200;0;;15.2;;;;;;
83676;24/06/2010;0000;;30;;8.8;5.1;23.52;53.25;2.333333;
83676;24/06/2010;1200;0;;17.4;;;;;;
83676;25/06/2010;0000;;29.8;;8.3;8.6;22.5;51.75;1.666667;
83676;25/06/2010;1200;0;;17.5;;;;;;
83676;26/06/2010;0000;;28.4;;8.9;7.6;22.82;47.75;2.333333;
83676;26/06/2010;1200;0;;18.7;;;;;;
83676;27/06/2010;0000;;27.1;;9.5;8.5;20.36;44.75;2.666667;
83676;27/06/2010;1200;0;;14.1;;;;;;
83676;28/06/2010;0000;;28.4;;9.3;7.8;19.84;54.5;1.333333;
83676;28/06/2010;1200;0;;15;;;;;;
83676;29/06/2010;0000;;27.4;;;7.2;18.98;55.25;1;
83676;29/06/2010;1200;0;;11.3;;;;;;
83676;30/06/2010;0000;;28.4;;;7.2;20.58;49.25;2;
83676;30/06/2010;1200;0;;14.9;;;;;;
83676;01/07/2010;0000;;27.5;;;7.8;20.5;;1.5;
83676;01/07/2010;1200;0;;14.4;;;;;;
83676;02/07/2010;0000;;28.5;;9.3;8.7;20.2;;3.5;
83676;02/07/2010;1200;0;;14.5;;;;;;
83676;03/07/2010;0000;;29.2;;9;7.8;20;;2;
83676;03/07/2010;1200;0;;13;;;;;;
83676;04/07/2010;0000;;29;;9.2;7.5;21.6;;2;
83676;04/07/2010;1200;0;;15;;;;;;
83676;05/07/2010;0000;;28.2;;9.5;9;21.78;;2;
83676;05/07/2010;1200;0;;16.3;;;;;;
83676;06/07/2010;0000;;29.1;;9.4;9.5;22.48;;2;
83676;06/07/2010;1200;0;;15.9;;;;;;
83676;07/07/2010;0000;;28.1;;9.4;8.5;22;;2.5;
83676;07/07/2010;1200;0;;17.1;;;;;;
83676;08/07/2010;0000;;28;;9;9.8;21.76;;2;
83676;08/07/2010;1200;0;;16;;;;;;
83676;09/07/2010;0000;;30;;8.3;9.3;22.84;;2;
83676;09/07/2010;1200;0;;17;;;;;;
83676;10/07/2010;0000;;30.3;;8.4;7.9;21.58;;2;
83676;10/07/2010;1200;0;;14.8;;;;;;
83676;11/07/2010;0000;;30;;7.9;6.5;22.92;46.25;2;
83676;11/07/2010;1200;0;;16;;;;;;
83676;12/07/2010;0000;;32;;8.5;9.9;23.92;;2;
83676;12/07/2010;1200;0;;17.4;;;;;;
83676;13/07/2010;0000;;26;;4.7;9;19.4;;2.5;
83676;13/07/2010;1200;1.7;;16.2;;;;;;
83676;14/07/2010;0000;;21.2;;1;3;16.88;;2.5;
83676;14/07/2010;1200;0.6;;14.4;;;;;;
83676;15/07/2010;0000;;29;;5.5;2.1;19.88;;2.5;
83676;15/07/2010;1200;0;;15.4;;;;;;
83676;16/07/2010;0000;;27;;5.8;3.5;19.24;;2.5;
83676;16/07/2010;1200;0;;15.4;;;;;;
83676;17/07/2010;0000;;28.6;;8.6;4.1;20.56;;2;
83676;17/07/2010;1200;0;;14.6;;;;;;
83676;18/07/2010;0000;;29.2;;9.2;6;22.82;;2.5;
83676;18/07/2010;1200;0;;16.5;;;;;;
83676;19/07/2010;0000;;29.4;;8.2;7.7;23.1;;2;
83676;19/07/2010;1200;0;;17.1;;;;;;
83676;20/07/2010;0000;;30.4;;9.1;7.3;23.12;;2;
83676;20/07/2010;1200;0;;17;;;;;;
83676;21/07/2010;0000;;30.8;;8.5;7.7;23.84;;2;
83676;21/07/2010;1200;0;;18.6;;;;;;
83676;22/07/2010;0000;;32.2;;9.2;11;24.56;;2;
83676;22/07/2010;1200;0;;18.1;;;;;;
83676;23/07/2010;0000;;31.8;;8.7;9;24;;1.5;
83676;23/07/2010;1200;0;;18.4;;;;;;
83676;24/07/2010;0000;;31.6;;9.1;7.8;22.34;;2;
83676;24/07/2010;1200;0;;15.1;;;;;;
83676;25/07/2010;0000;;27.8;;9.1;10.8;21.3;;2.5;
83676;25/07/2010;1200;0;;14.9;;;;;;
83676;26/07/2010;0000;;29.8;;9.1;10.2;21.92;;2.5;
83676;26/07/2010;1200;0;;16;;;;;;
83676;27/07/2010;0000;;30;;8.4;8.6;22.18;;2.5;
83676;27/07/2010;1200;0;;14.1;;;;;;
83676;28/07/2010;0000;;28.6;;3.5;10.2;21.66;;2.5;
83676;28/07/2010;1200;0;;14.9;;;;;;
83676;29/07/2010;0000;;36;;9;8.9;25.72;29;2.01444;
83676;29/07/2010;1200;0;;16.6;;;;;;
83676;30/07/2010;0000;;29;;9.4;11.7;22.86;;2;
83676;30/07/2010;1200;0;;16.9;;;;;;
83676;31/07/2010;0000;;31.2;;9.4;9.2;23.2;;2.5;
83676;31/07/2010;1200;0;;16.8;;;;;;
83676;01/08/2010;0000;;33.2;;9.1;11.3;25.12;;2;
83676;01/08/2010;1200;0;;17.8;;;;;;
83676;02/08/2010;0000;;31;;8.8;9.3;21.6;;2;
83676;02/08/2010;1200;0;;15;;;;;;
83676;03/08/2010;0000;;30.6;;8.2;6.4;20.42;;2;
83676;03/08/2010;1200;0;;14.5;;;;;;
83676;04/08/2010;0000;;30;;8.2;6.9;19.06;;2.5;
83676;04/08/2010;1200;0;;12.7;;;;;;
83676;05/08/2010;0000;;27;;8.1;7.7;18.22;;2;
83676;05/08/2010;1200;0;;10.3;;;;;;
83676;06/08/2010;0000;;25.8;;7.7;7.2;16.34;;2;
83676;06/08/2010;1200;0;;9.9;;;;;;
83676;07/08/2010;0000;;29;;8.7;4.6;18.66;;1.5;
83676;07/08/2010;1200;0;;8.3;;;;;;
83676;08/08/2010;0000;;32;;8.9;7.4;22.5;;1.5;
83676;08/08/2010;1200;0;;13.5;;;;;;
83676;09/08/2010;0000;;32.2;;8.9;10.1;24;;1.5;
83676;09/08/2010;1200;0;;16.8;;;;;;
83676;10/08/2010;0000;;31.2;;8.5;10.5;20.82;;1.5;
83676;10/08/2010;1200;0;;12.9;;;;;;
83676;11/08/2010;0000;;30;;7.8;8.3;21.26;;3;
83676;11/08/2010;1200;0;;13.1;;;;;;
83676;12/08/2010;0000;;30.8;;8.1;10.2;23.32;42;2.666667;
83676;12/08/2010;1200;0;;16.8;;;;;;
83676;13/08/2010;0000;;29.8;;2.3;11.3;22.78;45.25;3.666667;
83676;13/08/2010;1200;0;;17.1;;;;;;
83676;14/08/2010;0000;;24.8;;3.1;13.4;19.08;54.25;1.666667;
83676;14/08/2010;1200;0;;14.5;;;;;;
83676;15/08/2010;0000;;25;;8.9;9.2;17.24;53.25;3.333333;
83676;15/08/2010;1200;0;;13;;;;;;
83676;16/08/2010;0000;;23.4;;8.7;8.4;14.6;44.25;2;
83676;16/08/2010;1200;0;;6.2;;;;;;
83676;17/08/2010;0000;;26.3;;9.4;7.3;17.74;36.25;2.666667;
83676;17/08/2010;1200;0;;10;;;;;;
83676;18/08/2010;0000;;27;;9.4;10.6;20.26;37.5;2.333333;
83676;18/08/2010;1200;0;;12.5;;;;;;
83676;19/08/2010;0000;;28.2;;9.6;11;20.84;41.25;2;
83676;19/08/2010;1200;0;;14;;;;;;
83676;20/08/2010;0000;;29;;9.2;10.7;21.84;37.25;2;
83676;20/08/2010;1200;0;;15;;;;;;
83676;21/08/2010;0000;;31.2;;8.9;8.1;22.94;34.25;2;
83676;21/08/2010;1200;0;;15.1;;;;;;
83676;22/08/2010;0000;;32.4;;9.7;11.6;24.4;29;2.333333;
83676;22/08/2010;1200;0;;18;;;;;;
83676;23/08/2010;0000;;32.7;;9.7;15;25.12;27.75;2.333333;
83676;23/08/2010;1200;0;;19.1;;;;;;
83676;24/08/2010;0000;;33.5;;9.3;15.8;24.94;32.25;2.333333;
83676;24/08/2010;1200;0;;18.4;;;;;;
83676;25/08/2010;0000;;33.7;;9.7;14;25.84;31;1.666667;
83676;25/08/2010;1200;0;;17.5;;;;;;
83676;26/08/2010;0000;;34;;9.4;12;26.24;29.75;2;
83676;26/08/2010;1200;0;;19.4;;;;;;
83676;27/08/2010;0000;;34;;9.2;13.5;26;33.25;1;
83676;27/08/2010;1200;0;;18.8;;;;;;
83676;28/08/2010;0000;;34.9;;9.2;12.7;26.56;27;1.666667;
83676;28/08/2010;1200;0;;18.6;;;;;;
83676;29/08/2010;0000;;36;;9;14.5;27.3;29;2;
83676;29/08/2010;1200;0;;21;;;;;;
83676;30/08/2010;0000;;35;;7.9;14.7;25.5;38.25;2;
83676;30/08/2010;1200;0;;18.1;;;;;;
83676;31/08/2010;0000;;31.7;;2;11.3;22.04;34;3.695547;
83676;31/08/2010;1200;0;;15.2;;;;;;
83676;01/09/2010;0000;;32;;8.6;14;25.1;41;3;
83676;01/09/2010;1200;0;;18.5;;;;;;
83676;02/09/2010;0000;;32.4;;8.6;13.4;25.56;35.25;3;
83676;02/09/2010;1200;0;;18.8;;;;;;
83676;03/09/2010;0000;;34;;8.8;13.2;27;35.5;2.333333;
83676;03/09/2010;1200;0;;20;;;;;;
83676;04/09/2010;0000;;35.2;;8.2;14.8;26.96;35;2.666667;
83676;04/09/2010;1200;0;;21.2;;;;;;
83676;05/09/2010;0000;;31;;6.6;17.2;24.08;45.5;2.333333;
83676;05/09/2010;1200;0;;17.8;;;;;;
83676;06/09/2010;0000;;32;;1.7;10;22.92;55.5;2.666667;
83676;06/09/2010;1200;0;;16;;;;;;
83676;07/09/2010;0000;;25.6;;0.9;8.6;18.76;81;2.666667;
83676;07/09/2010;1200;5.3;;15.4;;;;;;
83676;08/09/2010;0000;;28.8;;7.1;3.1;20.82;58;2;
83676;08/09/2010;1200;1;;14.5;;;;;;
83676;09/09/2010;0000;;31;;8.5;7.1;21.4;46.5;2;
83676;09/09/2010;1200;0;;13.2;;;;;;
83676;10/09/2010;0000;;32.5;;8.6;9.2;23.46;39.5;2.333333;
83676;10/09/2010;1200;0;;13.8;;;;;;
83676;11/09/2010;0000;;32.8;;6.5;12.8;25.42;35.75;2.333333;
83676;11/09/2010;1200;0;;19;;;;;;
83676;12/09/2010;0000;;33.8;;5.8;14.7;25.68;31;3;
83676;12/09/2010;1200;0;;18;;;;;;
83676;13/09/2010;0000;;34;;7.3;15;25.52;30.75;2.666667;
83676;13/09/2010;1200;0;;17;;;;;;
83676;14/09/2010;0000;;32.8;;2.5;14.8;26.02;37;2.666667;
83676;14/09/2010;1200;0;;19.3;;;;;;
83676;15/09/2010;0000;;31.2;;0;13.1;23.94;59;1.666667;
83676;15/09/2010;1200;0;;17.5;;;;;;
83676;16/09/2010;0000;;36;;1.9;7.1;26.06;45.75;2;
83676;16/09/2010;1200;0;;17.5;;;;;;
83676;17/09/2010;0000;;37.1;;0;9.8;28.1;41.5;2.333333;
83676;17/09/2010;1200;0;;19.8;;;;;;
83676;18/09/2010;0000;;33.4;;1.9;12.1;23.78;60.5;3;
83676;18/09/2010;1200;0;;19.1;;;;;;
83676;19/09/2010;0000;;33.2;;6.9;8.4;23.26;57;2.333333;
83676;19/09/2010;1200;0;;14.7;;;;;;
83676;20/09/2010;0000;;34.4;;8.2;8.5;26.6;50.75;2.666667;
83676;20/09/2010;1200;0;;19.6;;;;;;
83676;21/09/2010;0000;;34.2;;7.7;10.9;26.6;48.5;2;
83676;21/09/2010;1200;0;;19.8;;;;;;
